"","iso3_iu0","highest_ess_model"
"3866","SDN66166","mansoni_low_burden"
"3867","SDN66161","mansoni_low_burden"
"3868","SDN66011","mansoni_low_burden"
"3869","SDN66163","mansoni_low_burden"
"3870","SDN66155","mansoni_low_burden"
"3871","SDN66152","mansoni_low_burden"
"3872","SDN66132","mansoni_low_burden"
"3873","SDN66135","mansoni_low_burden"
"3874","TZA46457","mansoni_low_burden"
"3875","ETH18497","mansoni_low_burden"
"3876","ETH18742","mansoni_low_burden"
"3877","ETH18736","mansoni_low_burden"
"3878","ETH18498","mansoni_low_burden"
"3879","ETH18744","mansoni_low_burden"
"3880","ETH18748","mansoni_low_burden"
"3881","ETH18499","mansoni_low_burden"
"3882","ETH19044","mansoni_low_burden"
"3883","ETH19286","mansoni_low_burden"
"3884","ETH18761","mansoni_low_burden"
"3885","ETH19282","mansoni_low_burden"
"3886","ETH18503","mansoni_low_burden"
"3887","ETH18505","mansoni_low_burden"
"3888","ETH18786","mansoni_low_burden"
"3889","ETH18508","mansoni_low_burden"
"3890","ETH19438","mansoni_low_burden"
"3891","ETH18490","mansoni_low_burden"
"3892","ETH18795","mansoni_low_burden"
"3893","ETH18510","mansoni_low_burden"
"3894","ETH18511","mansoni_low_burden"
"3895","ETH18833","mansoni_low_burden"
"3896","ETH18565","mansoni_low_burden"
"3897","ETH18840","mansoni_low_burden"
"3898","ETH18842","mansoni_low_burden"
"3899","ETH18518","mansoni_low_burden"
"3900","ETH19290","mansoni_low_burden"
"3901","ETH18859","mansoni_low_burden"
"3902","ETH18858","mansoni_low_burden"
"3903","ETH18509","mansoni_low_burden"
"3904","ETH18871","mansoni_low_burden"
"3905","ETH18520","mansoni_low_burden"
"3906","ETH18599","mansoni_low_burden"
"3907","ETH19188","mansoni_low_burden"
"3908","ETH18600","mansoni_low_burden"
"3909","ETH18873","mansoni_low_burden"
"3910","ETH18608","mansoni_low_burden"
"3911","ETH19380","mansoni_low_burden"
"3912","ETH18522","mansoni_low_burden"
"3913","ETH18611","mansoni_low_burden"
"3914","ETH18905","mansoni_low_burden"
"3915","ETH19296","mansoni_low_burden"
"3916","ETH18904","mansoni_low_burden"
"3917","ETH19041","mansoni_low_burden"
"3918","ETH18931","mansoni_low_burden"
"3919","ETH18524","mansoni_low_burden"
"3920","ETH18624","mansoni_low_burden"
"3921","ETH19453","mansoni_low_burden"
"3922","ETH18937","mansoni_low_burden"
"3923","ETH18940","mansoni_low_burden"
"3924","ETH18938","mansoni_low_burden"
"3925","ETH18639","mansoni_low_burden"
"3926","ETH19486","mansoni_low_burden"
"3927","ETH19484","mansoni_low_burden"
"3928","ETH19098","mansoni_low_burden"
"3929","ETH18970","mansoni_low_burden"
"3930","ETH19309","mansoni_low_burden"
"3931","ETH19311","mansoni_low_burden"
"3932","ETH18528","mansoni_low_burden"
"3933","ETH18994","mansoni_low_burden"
"3934","ETH19002","mansoni_low_burden"
"3935","ETH19110","mansoni_low_burden"
"3936","ETH18529","mansoni_low_burden"
"3937","ETH18669","mansoni_low_burden"
"3938","ETH18530","mansoni_low_burden"
"3939","ETH19020","mansoni_low_burden"
"3940","ETH19033","mansoni_low_burden"
"3941","AGO02072","mansoni_high_burden"
"3942","AGO02143","mansoni_low_burden"
"3943","AGO02164","mansoni_high_burden"
"3944","AGO02219","mansoni_low_burden"
"3945","AGO02223","mansoni_low_burden"
"3946","BWA04291","mansoni_high_burden"
"3947","BWA04298","mansoni_low_burden"
"3948","BWA04299","mansoni_high_burden"
"3949","BWA04300","mansoni_high_burden"
"3950","BWA04301","mansoni_high_burden"
"3951","BWA04316","mansoni_low_burden"
"3952","BWA04317","mansoni_low_burden"
"3953","MOZ33098","mansoni_low_burden"
"3954","MOZ33135","mansoni_high_burden"
"3955","ZMB50876","mansoni_low_burden"
"3956","ZWE52945","mansoni_low_burden"
"3957","ZWE52949","mansoni_low_burden"
"3958","ZWE52953","mansoni_low_burden"
"3959","UGA49737","mansoni_low_burden"
"3960","UGA49756","mansoni_high_burden"
"3961","UGA49764","mansoni_high_burden"
"3962","TZA46598","mansoni_high_burden"
"3963","TZA46559","mansoni_high_burden"
"3964","TZA46561","mansoni_low_burden"
"3965","BDI06421","mansoni_low_burden"
"3966","BDI06375","mansoni_high_burden"
"3967","BDI06385","mansoni_high_burden"
"3968","BDI06384","mansoni_low_burden"
"3969","BDI06403","mansoni_low_burden"
"3970","BDI06418","mansoni_low_burden"
"3971","BDI06402","mansoni_high_burden"
"3972","BDI06417","mansoni_low_burden"
"3973","BDI06390","mansoni_low_burden"
"3974","BDI06391","mansoni_low_burden"
"3975","BDI06392","mansoni_low_burden"
"3976","BDI06393","mansoni_low_burden"
"3977","BDI06394","mansoni_low_burden"
"3978","BDI06398","mansoni_low_burden"
"3979","BDI06405","mansoni_low_burden"
"3980","BDI06406","mansoni_low_burden"
"3981","BDI06410","mansoni_high_burden"
"3982","BDI06411","mansoni_low_burden"
"3983","MWI28968","mansoni_low_burden"
"3984","MWI28972","mansoni_high_burden"
"3985","ZWE52919","mansoni_low_burden"
"3986","ZWE52904","mansoni_low_burden"
"3987","ZWE52934","mansoni_low_burden"
"3988","ZWE52913","mansoni_high_burden"
"3989","TGO48707","mansoni_high_burden"
"3990","CIV15426","mansoni_low_burden"
"3991","TGO48712","mansoni_high_burden"
"3992","ETH19467","mansoni_high_burden"
"3993","TCD10768","mansoni_high_burden"
"3994","MLI30041","mansoni_high_burden"
"3995","MLI30042","mansoni_high_burden"
"3996","MLI30043","mansoni_high_burden"
"3997","MLI30044","mansoni_high_burden"
"3998","MLI30045","mansoni_high_burden"
"3999","MLI30046","mansoni_high_burden"
"4000","ZWE52960","mansoni_low_burden"
"4001","ZWE52932","mansoni_low_burden"
"4002","ZWE52937","mansoni_low_burden"
"4003","ZWE52955","mansoni_high_burden"
"4004","ZWE52958","mansoni_high_burden"
"4005","ZWE52962","mansoni_high_burden"
"4006","ZWE52938","mansoni_high_burden"
"4007","ZWE52952","mansoni_high_burden"
"4008","ZWE52959","mansoni_low_burden"
"4009","ZWE52965","mansoni_high_burden"
"4010","ZWE52944","mansoni_high_burden"
"4011","ZWE52947","mansoni_low_burden"
"4012","MOZ33254","mansoni_low_burden"
"4013","SEN40222","mansoni_low_burden"
"4014","AGO02197","mansoni_high_burden"
"4015","AGO02209","mansoni_high_burden"
"4016","SEN40161","mansoni_high_burden"
"4017","SEN40177","mansoni_high_burden"
"4018","SEN40175","mansoni_low_burden"
"4019","SEN40217","mansoni_high_burden"
"4020","NGA37073","mansoni_low_burden"
"4021","MOZ33172","mansoni_high_burden"
"4022","MOZ33188","mansoni_high_burden"
"4023","MOZ33192","mansoni_high_burden"
"4024","BEN03218","mansoni_low_burden"
"4025","MOZ33189","mansoni_high_burden"
"4026","CIV15342","mansoni_high_burden"
"4027","CIV15345","mansoni_high_burden"
"4028","CIV15349","mansoni_high_burden"
"4029","MLI30031","mansoni_low_burden"
"4030","BEN03217","mansoni_high_burden"
"4031","BEN03239","mansoni_low_burden"
"4032","BEN03242","mansoni_low_burden"
"4033","BEN03240","mansoni_low_burden"
"4034","CIV15347","mansoni_high_burden"
"4035","CIV15389","mansoni_high_burden"
"4036","CIV15337","mansoni_high_burden"
"4037","BEN03219","mansoni_high_burden"
"4038","BEN03241","mansoni_high_burden"
"4039","BEN03237","mansoni_high_burden"
"4040","NGA36869","mansoni_high_burden"
"4041","AGO02195","mansoni_low_burden"
"4042","AGO02196","mansoni_high_burden"
"4043","AGO02199","mansoni_low_burden"
"4044","AGO02203","mansoni_low_burden"
"4045","AGO02210","mansoni_high_burden"
"4046","AGO02211","mansoni_high_burden"
"4047","NGA36871","mansoni_low_burden"
"4048","COD13869","mansoni_low_burden"
"4049","COD13873","mansoni_low_burden"
"4050","COD13875","mansoni_high_burden"
"4051","COD13876","mansoni_high_burden"
"4052","COD13882","mansoni_low_burden"
"4053","COD13888","mansoni_high_burden"
"4054","COD13889","mansoni_high_burden"
"4055","COD13891","mansoni_low_burden"
"4056","COD13893","mansoni_high_burden"
"4057","COD13988","mansoni_low_burden"
"4058","COD14011","mansoni_high_burden"
"4059","COD14014","mansoni_high_burden"
"4060","COD14023","mansoni_high_burden"
"4061","COD14040","mansoni_high_burden"
"4062","COD14044","mansoni_high_burden"
"4063","COD14061","mansoni_low_burden"
"4064","COD14062","mansoni_low_burden"
"4065","COD14073","mansoni_low_burden"
"4066","COD14081","mansoni_low_burden"
"4067","COD14094","mansoni_low_burden"
"4068","COD14097","mansoni_high_burden"
"4069","COD14101","mansoni_low_burden"
"4070","COD14103","mansoni_low_burden"
"4071","COD14107","mansoni_low_burden"
"4072","COD14121","mansoni_low_burden"
"4073","COD14123","mansoni_low_burden"
"4074","MOZ33158","mansoni_low_burden"
"4075","MOZ33164","mansoni_low_burden"
"4076","MOZ33169","mansoni_high_burden"
"4077","MOZ33121","mansoni_high_burden"
"4078","MOZ33124","mansoni_high_burden"
"4079","MOZ33125","mansoni_high_burden"
"4080","MOZ33126","mansoni_high_burden"
"4081","MOZ33128","mansoni_high_burden"
"4082","MOZ33130","mansoni_high_burden"
"4083","MOZ33132","mansoni_high_burden"
"4084","MOZ33134","mansoni_high_burden"
"4085","MOZ33136","mansoni_high_burden"
"4086","MOZ33138","mansoni_low_burden"
"4087","MOZ33139","mansoni_low_burden"
"4088","MOZ33140","mansoni_low_burden"
"4089","MOZ33142","mansoni_low_burden"
"4090","MOZ33144","mansoni_high_burden"
"4091","MOZ33145","mansoni_low_burden"
"4092","MOZ33147","mansoni_high_burden"
"4093","MOZ33148","mansoni_high_burden"
"4094","MOZ33149","mansoni_low_burden"
"4095","MOZ33167","mansoni_high_burden"
"4096","MOZ33194","mansoni_low_burden"
"4097","MOZ33197","mansoni_high_burden"
"4098","MOZ33206","mansoni_high_burden"
"4099","MOZ33225","mansoni_high_burden"
"4100","MOZ33226","mansoni_high_burden"
"4101","MOZ33227","mansoni_high_burden"
"4102","MOZ33228","mansoni_high_burden"
"4103","MOZ33231","mansoni_high_burden"
"4104","MOZ33233","mansoni_high_burden"
"4105","MOZ33237","mansoni_low_burden"
"4106","GHA21559","mansoni_high_burden"
"4107","COD14035","mansoni_high_burden"
"4108","COD14066","mansoni_low_burden"
"4109","COD14090","mansoni_low_burden"
"4110","COD14100","mansoni_high_burden"
"4111","NGA37045","mansoni_high_burden"
"4112","GHA21569","mansoni_low_burden"
"4113","AGO02076","mansoni_high_burden"
"4114","AGO02068","mansoni_high_burden"
"4115","AGO02079","mansoni_high_burden"
"4116","AGO02080","mansoni_high_burden"
"4117","AGO02082","mansoni_high_burden"
"4118","AGO02070","mansoni_high_burden"
"4119","NGA37042","mansoni_low_burden"
"4120","NGA37051","mansoni_low_burden"
"4121","COD14069","mansoni_high_burden"
"4122","COD14110","mansoni_high_burden"
"4123","NGA36913","mansoni_low_burden"
"4124","COD13871","mansoni_low_burden"
"4125","COD13884","mansoni_low_burden"
"4126","COD13898","mansoni_low_burden"
"4127","COD14016","mansoni_low_burden"
"4128","COD14039","mansoni_low_burden"
"4129","COD14051","mansoni_low_burden"
"4130","COD14056","mansoni_low_burden"
"4131","COD14072","mansoni_low_burden"
"4132","COD14079","mansoni_low_burden"
"4133","ETH18547","mansoni_high_burden"
"4134","SEN40176","mansoni_high_burden"
"4135","SEN40163","mansoni_low_burden"
"4136","GNB23738","mansoni_low_burden"
"4137","SEN40221","mansoni_low_burden"
"4138","SEN40187","mansoni_high_burden"
"4139","SEN40178","mansoni_high_burden"
"4140","NGA36785","mansoni_high_burden"
"4141","AGO02161","mansoni_low_burden"
"4142","COD14176","mansoni_high_burden"
"4143","GIN22638","mansoni_high_burden"
"4144","TZA46531","mansoni_low_burden"
"4145","TZA46631","mansoni_low_burden"
"4146","TZA46490","mansoni_low_burden"
"4147","ETH18636","mansoni_low_burden"
"4148","TZA46592","mansoni_high_burden"
"4149","TZA46530","mansoni_high_burden"
"4150","MOZ33199","mansoni_high_burden"
"4151","AGO02098","mansoni_high_burden"
"4152","AGO02102","mansoni_high_burden"
"4153","AGO02104","mansoni_high_burden"
"4154","AGO02105","mansoni_high_burden"
"4155","AGO02106","mansoni_high_burden"
"4156","AGO02108","mansoni_high_burden"
"4157","ETH18552","mansoni_low_burden"
"4158","AGO02052","mansoni_low_burden"
"4159","MOZ33171","mansoni_high_burden"
"4160","MOZ33176","mansoni_high_burden"
"4161","MOZ33182","mansoni_high_burden"
"4162","MOZ33184","mansoni_high_burden"
"4163","MLI29978","mansoni_high_burden"
"4164","MLI29980","mansoni_high_burden"
"4165","MLI29981","mansoni_high_burden"
"4166","CIV15372","mansoni_low_burden"
"4167","BEN03288","mansoni_low_burden"
"4168","BEN03286","mansoni_low_burden"
"4169","BEN03274","mansoni_low_burden"
"4170","BEN03245","mansoni_low_burden"
"4171","BEN03278","mansoni_low_burden"
"4172","BEN03249","mansoni_low_burden"
"4173","BEN03285","mansoni_low_burden"
"4174","BEN03280","mansoni_low_burden"
"4175","BEN03247","mansoni_low_burden"
"4176","BEN03289","mansoni_low_burden"
"4177","BEN03287","mansoni_low_burden"
"4178","BEN03234","mansoni_high_burden"
"4179","BEN03233","mansoni_low_burden"
"4180","ETH18965","mansoni_low_burden"
"4181","GIN22624","mansoni_high_burden"
"4182","MLI29974","mansoni_low_burden"
"4183","COD13818","mansoni_high_burden"
"4184","COD13878","mansoni_high_burden"
"4185","COD13897","mansoni_high_burden"
"4186","COD14013","mansoni_high_burden"
"4187","COD14019","mansoni_high_burden"
"4188","COD14031","mansoni_high_burden"
"4189","COD14043","mansoni_high_burden"
"4190","COD14063","mansoni_high_burden"
"4191","COD14088","mansoni_high_burden"
"4192","COD14091","mansoni_high_burden"
"4193","COD14092","mansoni_high_burden"
"4194","COD14163",NA
"4195","COD14167","mansoni_high_burden"
"4196","COD14230","mansoni_high_burden"
"4197","COD14267","mansoni_high_burden"
"4198","ETH18803","mansoni_high_burden"
"4199","ETH19031","mansoni_high_burden"
"4200","ETH18880","mansoni_high_burden"
"4201","GAB20328","mansoni_low_burden"
"4202","GAB20333","mansoni_low_burden"
"4203","GAB20346","mansoni_low_burden"
"4204","GAB20347","mansoni_low_burden"
"4205","GAB20334","mansoni_low_burden"
"4206","ETH19182","mansoni_low_burden"
"4207","ETH18943","mansoni_low_burden"
"4208","LBR26820","mansoni_high_burden"
"4209","LBR26826","mansoni_high_burden"
"4210","CIV15390","mansoni_low_burden"
"4211","CIV15364","mansoni_high_burden"
"4212","CIV15362","mansoni_high_burden"
"4213","GHA21436","mansoni_high_burden"
"4214","LBR26818","mansoni_high_burden"
"4215","CIV15388","mansoni_high_burden"
"4216","CIV15404","mansoni_high_burden"
"4217","CIV15375","mansoni_high_burden"
"4218","CIV15373","mansoni_high_burden"
"4219","CIV15361","mansoni_high_burden"
"4220","MOZ33223","mansoni_high_burden"
"4221","MOZ33230","mansoni_high_burden"
"4222","MOZ33234","mansoni_high_burden"
"4223","MOZ33236","mansoni_high_burden"
"4224","COD13826","mansoni_low_burden"
"4225","COD13843","mansoni_low_burden"
"4226","COD13989","mansoni_low_burden"
"4227","NGA36693","mansoni_low_burden"
"4228","NGA36694","mansoni_low_burden"
"4229","NGA36697","mansoni_low_burden"
"4230","NGA36704","mansoni_low_burden"
"4231","NGA37071","mansoni_low_burden"
"4232","COD13816","mansoni_low_burden"
"4233","COD13819","mansoni_low_burden"
"4234","COD13877","mansoni_high_burden"
"4235","COD13887","mansoni_high_burden"
"4236","COD13890","mansoni_low_burden"
"4237","COD13892","mansoni_high_burden"
"4238","COD13984","mansoni_low_burden"
"4239","COD13986","mansoni_low_burden"
"4240","COD13987","mansoni_high_burden"
"4241","COD13991","mansoni_low_burden"
"4242","COD14000","mansoni_low_burden"
"4243","COD14008","mansoni_high_burden"
"4244","COD14074","mansoni_low_burden"
"4245","COD14089","mansoni_low_burden"
"4246","COD14093","mansoni_high_burden"
"4247","COD14104","mansoni_high_burden"
"4248","COD14109","mansoni_low_burden"
"4249","COD14338","mansoni_low_burden"
"4250","COD14102","mansoni_low_burden"
"4251","COD14084","mansoni_high_burden"
"4252","GMB47663","mansoni_high_burden"
"4253","AGO02054","mansoni_high_burden"
"4254","ZMB50874","mansoni_high_burden"
"4255","MLI29990","mansoni_high_burden"
"4256","MLI29993","mansoni_high_burden"
"4257","COD14245",NA
"4258","ZMB50825","mansoni_high_burden"
"4259","ZMB50826","mansoni_high_burden"
"4260","ZMB53195","mansoni_high_burden"
"4261","TCD10752","mansoni_high_burden"
"4262","MRT31048","mansoni_low_burden"
"4263","MRT31052","mansoni_low_burden"
"4264","TCD10735","mansoni_low_burden"
"4265","TCD10696","mansoni_low_burden"
"4266","TCD10700","mansoni_low_burden"
"4267","TCD10702","mansoni_high_burden"
"4268","TCD10703","mansoni_high_burden"
"4269","TCD10704","mansoni_low_burden"
"4270","TCD10737","mansoni_high_burden"
"4271","TCD10750","mansoni_high_burden"
"4272","LBR26821","mansoni_high_burden"
"4273","COD14240","mansoni_high_burden"
"4274","AGO02057","mansoni_high_burden"
"4275","AGO02061","mansoni_high_burden"
"4276","AGO02216","mansoni_high_burden"
"4277","COD14113","mansoni_low_burden"
"4278","NGA36675","mansoni_high_burden"
"4279","CIV15394","mansoni_low_burden"
"4280","CIV15365","mansoni_high_burden"
"4281","TZA46630","mansoni_high_burden"
"4282","CIV15395","mansoni_low_burden"
"4283","TZA46524","mansoni_low_burden"
"4284","COD13907","mansoni_low_burden"
"4285","COD13911","mansoni_low_burden"
"4286","COD13912","mansoni_low_burden"
"4287","COD13918","mansoni_low_burden"
"4288","COD13920","mansoni_low_burden"
"4289","COD13923","mansoni_low_burden"
"4290","COD13933","mansoni_low_burden"
"4291","COD13943","mansoni_low_burden"
"4292","COD13945","mansoni_low_burden"
"4293","COD13953","mansoni_low_burden"
"4294","COD13955","mansoni_low_burden"
"4295","COD13966","mansoni_low_burden"
"4296","COD13903","mansoni_low_burden"
"4297","COD13915","mansoni_low_burden"
"4298","COD13924","mansoni_low_burden"
"4299","COD13926","mansoni_low_burden"
"4300","COD13940","mansoni_low_burden"
"4301","COD13946","mansoni_low_burden"
"4302","COD13958","mansoni_high_burden"
"4303","COD13967","mansoni_high_burden"
"4304","COD14033","mansoni_high_burden"
"4305","COD14059","mansoni_low_burden"
"4306","COD14067","mansoni_high_burden"
"4307","COD14080","mansoni_low_burden"
"4308","COD14086","mansoni_high_burden"
"4309","COD14105","mansoni_high_burden"
"4310","COD14276","mansoni_high_burden"
"4311","COD14337","mansoni_low_burden"
"4312","ETH18762","mansoni_low_burden"
"4313","ETH18800","mansoni_high_burden"
"4314","NGA37059","mansoni_high_burden"
"4315","NGA36659","mansoni_low_burden"
"4316","MLI29991","mansoni_low_burden"
"4317","MLI29992","mansoni_low_burden"
"4318","COD13900","mansoni_low_burden"
"4319","COD13902","mansoni_low_burden"
"4320","COD13904","mansoni_low_burden"
"4321","COD13909","mansoni_low_burden"
"4322","COD13910","mansoni_low_burden"
"4323","COD13919","mansoni_low_burden"
"4324","COD13925","mansoni_low_burden"
"4325","COD13927","mansoni_low_burden"
"4326","COD13928","mansoni_low_burden"
"4327","COD13930","mansoni_low_burden"
"4328","COD13944","mansoni_low_burden"
"4329","COD13949","mansoni_low_burden"
"4330","COD13950","mansoni_low_burden"
"4331","COD13952","mansoni_low_burden"
"4332","COD13957","mansoni_low_burden"
"4333","COD13899","mansoni_low_burden"
"4334","COD13906","mansoni_high_burden"
"4335","COD13917","mansoni_high_burden"
"4336","COD13921","mansoni_low_burden"
"4337","COD13922","mansoni_high_burden"
"4338","COD13931","mansoni_high_burden"
"4339","COD13932","mansoni_high_burden"
"4340","COD13934","mansoni_high_burden"
"4341","COD13935","mansoni_high_burden"
"4342","COD13936","mansoni_high_burden"
"4343","COD13937","mansoni_high_burden"
"4344","COD13938","mansoni_high_burden"
"4345","COD13960",NA
"4346","COD13964","mansoni_low_burden"
"4347","COD13965","mansoni_high_burden"
"4348","COD14213","mansoni_high_burden"
"4349","COD14224",NA
"4350","COD14227",NA
"4351","COD14236","mansoni_low_burden"
"4352","COD14238","mansoni_high_burden"
"4353","COD14239","mansoni_high_burden"
"4354","COD14241",NA
"4355","COD14243",NA
"4356","COD14244",NA
"4357","COD14255","mansoni_high_burden"
"4358","COD14258",NA
"4359","COD14260",NA
"4360","COD14263",NA
"4361","COD14268","mansoni_high_burden"
"4362","COD14270",NA
"4363","COD14273","mansoni_low_burden"
"4364","COD14279","mansoni_high_burden"
"4365","COD14285","mansoni_high_burden"
"4366","COD14288","mansoni_high_burden"
"4367","COD14289",NA
"4368","COD14290","mansoni_high_burden"
"4369","COD14291","mansoni_low_burden"
"4370","COD14293",NA
"4371","COD14294",NA
"4372","AGO02089","mansoni_low_burden"
"4373","ZMB50827","mansoni_high_burden"
"4374","ZMB50829","mansoni_low_burden"
"4375","ZMB50830","mansoni_high_burden"
"4376","ZMB50833","mansoni_high_burden"
"4377","ZMB50885","mansoni_high_burden"
"4378","ZMB50887","mansoni_high_burden"
"4379","ZMB50888","mansoni_high_burden"
"4380","ZMB50889","mansoni_low_burden"
"4381","ZMB50891","mansoni_high_burden"
"4382","ZMB53190","mansoni_high_burden"
"4383","ZMB53193","mansoni_high_burden"
"4384","GIN22611","mansoni_high_burden"
"4385","BEN03262","mansoni_high_burden"
"4386","BEN03246","mansoni_high_burden"
"4387","BEN03282","mansoni_high_burden"
"4388","BEN03279","mansoni_high_burden"
"4389","BEN03267","mansoni_low_burden"
"4390","NGA36676","mansoni_high_burden"
"4391","NGA36679","mansoni_low_burden"
"4392","NGA36681","mansoni_high_burden"
"4393","NGA36682","mansoni_high_burden"
"4394","NGA36661","mansoni_low_burden"
"4395","NGA36665","mansoni_high_burden"
"4396","NGA36667","mansoni_low_burden"
"4397","NGA36670","mansoni_high_burden"
"4398","NGA36674","mansoni_low_burden"
"4399","NGA36660","mansoni_low_burden"
"4400","NGA36499","mansoni_high_burden"
"4401","NGA36502","mansoni_high_burden"
"4402","ETH19451","mansoni_high_burden"
"4403","AGO02078","mansoni_low_burden"
"4404","GNB23727","mansoni_low_burden"
"4405","GNB23709","mansoni_low_burden"
"4406","GNB23726","mansoni_high_burden"
"4407","GNB23719","mansoni_high_burden"
"4408","GNB23721","mansoni_high_burden"
"4409","GNB23725","mansoni_high_burden"
"4410","GNB23724","mansoni_high_burden"
"4411","GNB23728","mansoni_high_burden"
"4412","GNB23713","mansoni_low_burden"
"4413","GNB23723","mansoni_low_burden"
"4414","GNB23715","mansoni_high_burden"
"4415","GNB23712","mansoni_high_burden"
"4416","GNB23711","mansoni_high_burden"
"4417","GNB23722","mansoni_low_burden"
"4418","GNB23710","mansoni_low_burden"
"4419","GNB23714","mansoni_high_burden"
"4420","GNB23716","mansoni_low_burden"
"4421","GNB23717","mansoni_low_burden"
"4422","GNB23720","mansoni_high_burden"
"4423","NGA37091","mansoni_low_burden"
"4424","NGA37096","mansoni_high_burden"
"4425","CIV15400","mansoni_low_burden"
"4426","NGA37083","mansoni_low_burden"
"4427","NGA37084","mansoni_low_burden"
"4428","COD14298",NA
"4429","COD14310",NA
"4430","COD14327",NA
"4431","ETH18683","mansoni_low_burden"
"4432","ZMB50839","mansoni_high_burden"
"4433","ZMB50840","mansoni_high_burden"
"4434","GNB23660","mansoni_high_burden"
"4435","GNB23657","mansoni_high_burden"
"4436","GNB23656","mansoni_high_burden"
"4437","GNB23662","mansoni_high_burden"
"4438","GNB23669","mansoni_high_burden"
"4439","GNB23659","mansoni_high_burden"
"4440","GNB23658","mansoni_high_burden"
"4441","GNB23666","mansoni_low_burden"
"4442","GNB23661","mansoni_high_burden"
"4443","GNB23668","mansoni_high_burden"
"4444","GNB23663","mansoni_high_burden"
"4445","GNB23665","mansoni_high_burden"
"4446","GNB23664","mansoni_high_burden"
"4447","GNB23667","mansoni_low_burden"
"4448","COD13831","mansoni_low_burden"
"4449","COD13848","mansoni_low_burden"
"4450","GAB20336","mansoni_high_burden"
"4451","GAB20337","mansoni_low_burden"
"4452","GAB20341","mansoni_low_burden"
"4453","GAB20342","mansoni_low_burden"
"4454","GAB20345","mansoni_high_burden"
"4455","GAB20348","mansoni_low_burden"
"4456","GAB20349","mansoni_low_burden"
"4457","GAB20351","mansoni_low_burden"
"4458","GAB20352","mansoni_low_burden"
"4459","GAB20353","mansoni_low_burden"
"4460","GAB20354","mansoni_low_burden"
"4461","GAB20355","mansoni_low_burden"
"4462","GAB20356","mansoni_low_burden"
"4463","GAB20357","mansoni_low_burden"
"4464","GAB20358","mansoni_low_burden"
"4465","GAB20360","mansoni_low_burden"
"4466","GAB20362","mansoni_low_burden"
"4467","GAB20363","mansoni_low_burden"
"4468","GAB20366","mansoni_high_burden"
"4469","GAB20367","mansoni_low_burden"
"4470","GAB20368","mansoni_low_burden"
"4471","GAB20370","mansoni_low_burden"
"4472","GAB20371","mansoni_low_burden"
"4473","GAB20372","mansoni_low_burden"
"4474","GAB20374","mansoni_low_burden"
"4475","GAB20375","mansoni_low_burden"
"4476","GAB20377","mansoni_low_burden"
"4477","GAB20378","mansoni_low_burden"
"4478","NGA36431","mansoni_low_burden"
"4479","COD13820","mansoni_low_burden"
"4480","COD13822","mansoni_low_burden"
"4481","COD13828","mansoni_low_burden"
"4482","COD13854","mansoni_high_burden"
"4483","COD13856","mansoni_high_burden"
"4484","COD13863","mansoni_high_burden"
"4485","COD14329","mansoni_low_burden"
"4486","GAB20369","mansoni_low_burden"
"4487","GNB23692","mansoni_low_burden"
"4488","GNB23696","mansoni_low_burden"
"4489","GNB23750","mansoni_high_burden"
"4490","GNB23649","mansoni_low_burden"
"4491","GNB23761","mansoni_low_burden"
"4492","NGA36480","mansoni_high_burden"
"4493","NGA36492","mansoni_low_burden"
"4494","NGA36493","mansoni_low_burden"
"4495","GAB20373","mansoni_low_burden"
"4496","NGA36439","mansoni_high_burden"
"4497","AGO02058","mansoni_high_burden"
"4498","AGO02172","mansoni_high_burden"
"4499","NGA36489","mansoni_high_burden"
"4500","NGA36504","mansoni_high_burden"
"4501","ETH19393","mansoni_high_burden"
"4502","NGA36484","mansoni_low_burden"
"4503","ZMB50843","mansoni_low_burden"
"4504","ZMB50844","mansoni_low_burden"
"4505","ZMB50847","mansoni_low_burden"
"4506","ZMB50848","mansoni_low_burden"
"4507","ZMB53173","mansoni_low_burden"
"4508","ZMB53175","mansoni_low_burden"
"4509","ZMB50824","mansoni_high_burden"
"4510","ZMB50845","mansoni_low_burden"
"4511","ZMB50849","mansoni_low_burden"
"4512","ZMB53167","mansoni_high_burden"
"4513","ZMB53172","mansoni_low_burden"
"4514","ZMB53174","mansoni_low_burden"
"4515","NGA36547","mansoni_low_burden"
"4516","NGA37090","mansoni_high_burden"
"4517","NGA37093","mansoni_low_burden"
"4518","NGA37086","mansoni_high_burden"
"4519","SEN40215","mansoni_high_burden"
"4520","SEN40218","mansoni_high_burden"
"4521","COD14196",NA
"4522","AGO02215","mansoni_low_burden"
"4523","SEN40220","mansoni_high_burden"
"4524","NGA36498","mansoni_high_burden"
"4525","COD13839","mansoni_high_burden"
"4526","COD13845","mansoni_high_burden"
"4527","COD14106","mansoni_low_burden"
"4528","COD13832","mansoni_low_burden"
"4529","COD13861","mansoni_low_burden"
"4530","AGO02170","mansoni_low_burden"
"4531","CIV15353","mansoni_low_burden"
"4532","GHA21610","mansoni_low_burden"
"4533","GHA21677","mansoni_low_burden"
"4534","AGO02110","mansoni_low_burden"
"4535","AGO02111","mansoni_low_burden"
"4536","AGO02114","mansoni_low_burden"
"4537","AGO02115","mansoni_low_burden"
"4538","AGO02074","mansoni_high_burden"
"4539","AGO02138","mansoni_low_burden"
"4540","ZMB50836","mansoni_low_burden"
"4541","ZMB50860","mansoni_low_burden"
"4542","GHA21611","mansoni_high_burden"
