"Group_name","IU_ID","IU_ID2","CoverageGroup","Group"
"4929","14155","COD14155"
"4930","14157","COD14157"
"4931","14160","COD14160"
"2319","14180","COD14180"
"2326","14211","COD14211"
"1700","14221","COD14221"
"1821","14234","COD14234"
"4351","14236","COD14236"
"4937","14248","COD14248"
"1546","14272","COD14272"
"4363","14273","COD14273"
"4369","14291","COD14291"
"1897","14292","COD14292"
"4485","14329","COD14329"
"4940","14334","COD14334"
"4941","14335","COD14335"
"4311","14337","COD14337"
"4249","14338","COD14338"
"4859","12814","COG12814"
"4860","12822","COG12822"
"1275","12823","COG12823"
"601","17429","ERI17429"
"3770","17430","ERI17430"
"2882","17431","ERI17431"
"2875","17432","ERI17432"
"3771","17433","ERI17433"
"3773","17434","ERI17434"
"1625","17435","ERI17435"
"2881","17436","ERI17436"
"3775","17438","ERI17438"
"4946","17439","ERI17439"
"602","17441","ERI17441"
"1944","17445","ERI17445"
"1945","17447","ERI17447"
"1522","17448","ERI17448"
"2353","17449","ERI17449"
"2892","17453","ERI17453"
"3776","17454","ERI17454"
"2894","17455","ERI17455"
"2886","17456","ERI17456"
"2880","17457","ERI17457"
"2877","17458","ERI17458"
"3777","17459","ERI17459"
"2355","17464","ERI17464"
"2874","17465","ERI17465"
"3774","17469","ERI17469"
"1952","17470","ERI17470"
"1950","17471","ERI17471"
"2891","17475","ERI17475"
"4944","17477","ERI17477"
"3772","17478","ERI17478"
"2360","17480","ERI17480"
"4945","17483","ERI17483"
"2358","17484","ERI17484"
"4943","17485","ERI17485"
"2357","17486","ERI17486"
"3191","18487","ETH18487"
"3195","18488","ETH18488"
"3891","18490","ETH18490"
"3396","18491","ETH18491"
"3453","18492","ETH18492"
"3456","18493","ETH18493"
"3614","18496","ETH18496"
"3875","18497","ETH18497"
"3878","18498","ETH18498"
"3881","18499","ETH18499"
"3886","18503","ETH18503"
"3887","18505","ETH18505"
"1668","18506","ETH18506"
"3889","18508","ETH18508"
"3903","18509","ETH18509"
"3893","18510","ETH18510"
"3894","18511","ETH18511"
"1013","18513","ETH18513"
"5000","18514","ETH18514"
"5001","18516","ETH18516"
"3350","18517","ETH18517"
"3899","18518","ETH18518"
"3905","18520","ETH18520"
"3912","18522","ETH18522"
"3464","18523","ETH18523"
"3919","18524","ETH18524"
"5004","18526","ETH18526"
"3932","18528","ETH18528"
"3936","18529","ETH18529"
"3938","18530","ETH18530"
"3196","18534","ETH18534"
"3215","18543","ETH18543"
"3221","18545","ETH18545"
"761","18550","ETH18550"
"4157","18552","ETH18552"
"1947","18553","ETH18553"
"1924","18554","ETH18554"
"1948","18556","ETH18556"
"762","18558","ETH18558"
"3304","18564","ETH18564"
"3896","18565","ETH18565"
"1783","18566","ETH18566"
"1464","18570","ETH18570"
"1386","18580","ETH18580"
"3319","18584","ETH18584"
"1155","18585","ETH18585"
"1465","18598","ETH18598"
"3906","18599","ETH18599"
"3908","18600","ETH18600"
"693","18602","ETH18602"
"3910","18608","ETH18608"
"3913","18611","ETH18611"
"1249","18617","ETH18617"
"2301","18618","ETH18618"
"1164","18621","ETH18621"
"791","18623","ETH18623"
"3920","18624","ETH18624"
"2392","18629","ETH18629"
"1424","18630","ETH18630"
"3495","18635","ETH18635"
"4147","18636","ETH18636"
"3925","18639","ETH18639"
"713","18641","ETH18641"
"3511","18643","ETH18643"
"696","18645","ETH18645"
"1954","18649","ETH18649"
"1018","18660","ETH18660"
"542","18666","ETH18666"
"1433","18667","ETH18667"
"1604","18668","ETH18668"
"3937","18669","ETH18669"
"1521","18670","ETH18670"
"1864","18671","ETH18671"
"3600","18675","ETH18675"
"4431","18683","ETH18683"
"1265","18686","ETH18686"
"1198","18688","ETH18688"
"1014","18689","ETH18689"
"1159","18690","ETH18690"
"1389","18691","ETH18691"
"1015","18698","ETH18698"
"1158","18701","ETH18701"
"1403","18703","ETH18703"
"1355","18705","ETH18705"
"1348","18706","ETH18706"
"1349","18709","ETH18709"
"1364","18712","ETH18712"
"1351","18713","ETH18713"
"1308","18714","ETH18714"
"1327","18722","ETH18722"
"1329","18724","ETH18724"
"1474","18725","ETH18725"
"1022","18731","ETH18731"
"2395","18734","ETH18734"
"1298","18735","ETH18735"
"3877","18736","ETH18736"
"932","18741","ETH18741"
"3876","18742","ETH18742"
"3879","18744","ETH18744"
"1929","18746","ETH18746"
"3880","18748","ETH18748"
"1356","18749","ETH18749"
"2071","18750","ETH18750"
"734","18751","ETH18751"
"905","18753","ETH18753"
"760","18754","ETH18754"
"3197","18755","ETH18755"
"3198","18756","ETH18756"
"3202","18758","ETH18758"
"3884","18761","ETH18761"
"4312","18762","ETH18762"
"3204","18763","ETH18763"
"3249","18770","ETH18770"
"1748","18771","ETH18771"
"1782","18775","ETH18775"
"2015","18776","ETH18776"
"3237","18778","ETH18778"
"661","18783","ETH18783"
"3236","18784","ETH18784"
"3888","18786","ETH18786"
"3246","18789","ETH18789"
"2294","18792","ETH18792"
"3255","18793","ETH18793"
"1309","18794","ETH18794"
"3892","18795","ETH18795"
"1420","18799","ETH18799"
"3270","18801","ETH18801"
"725","18802","ETH18802"
"2016","18804","ETH18804"
"3278","18808","ETH18808"
"1310","18810","ETH18810"
"3282","18811","ETH18811"
"3293","18815","ETH18815"
"3303","18817","ETH18817"
"1422","18818","ETH18818"
"3312","18822","ETH18822"
"3895","18833","ETH18833"
"1669","18834","ETH18834"
"2018","18839","ETH18839"
"3897","18840","ETH18840"
"3898","18842","ETH18842"
"3331","18843","ETH18843"
"748","18849","ETH18849"
"1749","18850","ETH18850"
"3357","18852","ETH18852"
"3375","18854","ETH18854"
"3376","18855","ETH18855"
"3391","18856","ETH18856"
"3398","18857","ETH18857"
"3902","18858","ETH18858"
"3901","18859","ETH18859"
"3362","18860","ETH18860"
"3374","18867","ETH18867"
"3904","18871","ETH18871"
"1156","18872","ETH18872"
"3909","18873","ETH18873"
"614","18878","ETH18878"
"2298","18889","ETH18889"
"1311","18890","ETH18890"
"3429","18891","ETH18891"
"1453","18892","ETH18892"
"1141","18903","ETH18903"
"3916","18904","ETH18904"
"3914","18905","ETH18905"
"3451","18924","ETH18924"
"1452","18926","ETH18926"
"3452","18929","ETH18929"
"3918","18931","ETH18931"
"1184","18932","ETH18932"
"3458","18933","ETH18933"
"1454","18934","ETH18934"
"662","18935","ETH18935"
"3922","18937","ETH18937"
"3924","18938","ETH18938"
"3923","18940","ETH18940"
"3468","18941","ETH18941"
"4207","18943","ETH18943"
"3481","18946","ETH18946"
"3505","18950","ETH18950"
"3497","18952","ETH18952"
"736","18954","ETH18954"
"737","18957","ETH18957"
"4180","18965","ETH18965"
"3929","18970","ETH18970"
"3526","18972","ETH18972"
"3528","18973","ETH18973"
"1363","18974","ETH18974"
"1427","18975","ETH18975"
"3527","18976","ETH18976"
"1312","18977","ETH18977"
"3529","18978","ETH18978"
"3540","18979","ETH18979"
"3536","18986","ETH18986"
"3546","18988","ETH18988"
"3576","18990","ETH18990"
"728","18991","ETH18991"
"3933","18994","ETH18994"
"1295","18995","ETH18995"
"3558","18996","ETH18996"
"1276","18997","ETH18997"
"3934","19002","ETH19002"
"1455","19003","ETH19003"
"2329","19004","ETH19004"
"3570","19006","ETH19006"
"1402","19008","ETH19008"
"3573","19010","ETH19010"
"3581","19017","ETH19017"
"3583","19018","ETH19018"
"1923","19019","ETH19019"
"3939","19020","ETH19020"
"2309","19024","ETH19024"
"1282","19027","ETH19027"
"722","19032","ETH19032"
"3940","19033","ETH19033"
"3617","19034","ETH19034"
"1437","19038","ETH19038"
"3612","19039","ETH19039"
"3917","19041","ETH19041"
"1183","19043","ETH19043"
"3882","19044","ETH19044"
"1781","19045","ETH19045"
"2423","19046","ETH19046"
"4998","19048","ETH19048"
"3241","19051","ETH19051"
"3343","19054","ETH19054"
"1741","19056","ETH19056"
"4999","19059","ETH19059"
"3288","19060","ETH19060"
"3292","19061","ETH19061"
"2295","19062","ETH19062"
"3322","19068","ETH19068"
