"IU_ID","IU_ID2","scen","group","median","97.5 qtl"
"46542","TZA46542",0,5,0.040215,0.5627125
"54090","KEN54090",0,5,0.050235,0.5131625
"54089","KEN54089",0,5,0.06449,0.5142825
"54181","KEN54181",0,5,0.057555,0.5611675
"54184","KEN54184",0,5,0.050125,0.515815
"54083","KEN54083",0,5,0.05435,0.494585
"2143","AGO02143",0,5,0.021385,0.5678075
"2223","AGO02223",0,5,0.015765,0.551175
"2149","AGO02149",0,5,0.066785,0.5603675
"14009","COD14009",0,5,0.07899,0.5495775
"13986","COD13986",0,5,0.05075,0.4903725
"13993","COD13993",0,5,0.056255,0.531105
"13998","COD13998",0,5,0.065565,0.495365
"14000","COD14000",0,5,0.053025,0.5087425
"14043","COD14043",0,5,0.052515,0.48864
"14181","COD14181",0,5,0.008826,0.5873375
"14022","COD14022",0,5,0.06196,0.516525
"13994","COD13994",0,5,0.07353,0.52104
"13816","COD13816",0,5,0.07068,0.52067
"13825","COD13825",0,5,0.06023,0.56515
"13865","COD13865",0,5,0.07133,0.550282499999999
"13849","COD13849",0,5,0.062295,0.539405
"14237","COD14237",0,5,0.050415,0.5029425
"14227","COD14227",0,5,0.061555,0.53284
"13853","COD13853",0,5,0.06182,0.487222499999999
"13850","COD13850",0,5,0.058275,0.51464
"14136","COD14136",0,5,0.04389,0.5540725
"14152","COD14152",0,5,0.048275,0.4947775
"14142","COD14142",0,5,0.05539,0.540145
"14140","COD14140",0,5,0.04055,0.5327425
"14133","COD14133",0,5,0.04045,0.523365
"14147","COD14147",0,5,0.050275,0.500969999999999
"14138","COD14138",0,5,0.04456,0.50533
"14006","COD14006",0,5,0.04014,0.52271
"14137","COD14137",0,5,0.05201,0.4919925
"13932","COD13932",0,5,0.066475,0.4935475
"14159","COD14159",0,5,0.026355,0.50308
"14118","COD14118",0,5,0.03601,0.5094275
"14177","COD14177",0,5,0.066535,0.5060625
"14167","COD14167",0,5,0.07597,0.562645
"14311","COD14311",0,5,0.061495,0.5513775
"13917","COD13917",0,5,0.079065,0.545225
"14291","COD14291",0,5,0.07129,0.52392
"13844","COD13844",0,5,0.080315,0.557045
"14115","COD14115",0,5,0.06055,0.5280425
"14071","COD14071",0,5,0.079765,0.5553275
"18833","ETH18833",0,5,0.053625,0.5114375
"18970","ETH18970",0,5,0.07294,0.56541
"19069","ETH19069",0,5,0.05461,0.5009225
"19065","ETH19065",0,5,0.04674,0.503625
"19171","ETH19171",0,5,0.15095,0.53544
"19055","ETH19055",0,5,0.055525,0.5237475
"19071","ETH19071",0,5,0.047285,0.54809
"19175","ETH19175",0,5,0.09964,0.490875
"19177","ETH19177",0,5,0.06102,0.5001675
"19273","ETH19273",0,5,0.07633,0.5656025
"19221","ETH19221",0,5,0.061855,0.5167175
"19262","ETH19262",0,5,0.06874,0.57084
"19116","ETH19116",0,5,0.075945,0.5615075
"18725","ETH18725",0,5,0.05346,0.5281475
"18593","ETH18593",0,5,0.074965,0.5602575
"18600","ETH18600",0,5,0.06265,0.55728
"18905","ETH18905",0,5,0.038975,0.499265
"18871","ETH18871",0,5,0.067765,0.518215
"18903","ETH18903",0,5,0.05563,0.51796
"19016","ETH19016",0,5,0.0603,0.5450075
"18767","ETH18767",0,5,0.05236,0.5183225
"18808","ETH18808",0,5,0.059035,0.49397
"18915","ETH18915",0,5,0.054425,0.4894675
"18989","ETH18989",0,5,0.053515,0.51498
"19020","ETH19020",0,5,0.05622,0.48928
"18794","ETH18794",0,5,0.06478,0.4879525
"18933","ETH18933",0,5,0.06795,0.51561
"18786","ETH18786",0,5,0.079555,0.531865
"18620","ETH18620",0,5,0.051965,0.5355125
"18541","ETH18541",0,5,0.064635,0.56295
"19188","ETH19188",0,5,0.090295,0.5622025
"19206","ETH19206",0,5,0.05603,0.5297675
"19061","ETH19061",0,5,0.022195,0.5291
"23679","GNB23679",0,5,0.0066105,0.5575575
"18923","ETH18923",0,5,0.07293,0.55168
"56013","SOM56013",0,5,0.029915,0.550059999999999
"36442","NGA36442",0,6,0.007766,0.1385175
"37002","NGA37002",0,6,0.00911,0.1361975
"36428","NGA36428",0,6,0.0093985,0.162825
"36504","NGA36504",0,6,0.0095795,0.1602575
"36750","NGA36750",0,6,0.0083535,0.1418375
"37070","NGA37070",0,6,0.01319,0.1654075
"3285","BEN03285",0,6,0.0073185,0.1660425
"3256","BEN03256",0,6,0.020815,0.1417275
